

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2026-05-18T03:35:50PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1208|SDSS J125947.23+280316.4|194.94681 |  28.05444 |G|  9407| 0.031378 |SLS |19.0g|  0.000|9|0|17|4|3|4|0
1209|SDSS J125947.66+275425.8|194.94864 |  27.90720 |G|  8514| 0.028400 |UUN |20.45|  0.000|7|0|15|3|1|4|0
1210|WISEA J125947.75+280552.3|194.94899 |  28.09788 |G|  6369| 0.021246 |SLS |18.3g|  0.000|25|0|33|14|9|4|0
1211|WISEA J125948.28+271040.0|194.95137 |  27.17782 |G| 11214| 0.037405 |SLS |19.26|  0.000|3|0|39|7|1|4|1
1212|SDSS J125948.33+274547.6|194.95169 |  27.76352 |VisS|  8039| 0.026815 |UUN |21.0R|  0.000|7|0|0|7|2|0|0
1213|WISEA J125948.58+275857.8|194.95246 |  27.98278 |G|  5357| 0.017870 |SLS |18.6g|  0.000|24|0|40|12|7|4|0
1214|SMDG J1259487+274639|194.95301 |  27.77750 |VisS|  6958| 0.023210 |SLS |20.1R|  0.000|14|0|1|13|3|0|0
1215|SDSS J125949.06+275833.9|194.95448 |  27.97616 |G|  4957| 0.016535 |UUN |20.9g|  0.000|10|0|15|6|3|4|0
1216|WISEA J125949.10+275501.8|194.95469 |  27.91716 |G|  6805| 0.022700 |SLS |20.7r|  0.000|8|0|38|4|2|4|0
1217|WISEA J125949.24+265828.2|194.95520 |  26.97451 |G|  7039| 0.023480 |SLS |17.2g|  0.000|34|0|40|19|13|4|0
1218|WISEA J125949.41+280959.7|194.95602 |  28.16656 |G|  6470| 0.021582 |SLS |20.22|  0.000|7|0|29|5|3|4|0
1219|WISEA J125949.56+275331.6|194.95623 |  27.89197 |G| 14222| 0.047440 |PUN |22.4g|  0.000|1|0|22|3|1|0|0
1220|COMAi J125949.656+275706.41|194.95692 |  27.95180 |G|  9638| 0.032149 |UUN |22.7R|  0.000|4|0|4|2|2|0|0
1221|SDSS J125949.95+275433.0|194.95824 |  27.90918 |G|  8671| 0.028924 |SLS |19.4g|  0.000|14|0|26|5|1|4|0
1222|2MASX J12595013+2755292|194.95884 |  27.92485 |G|  9812| 0.032730 |SLS |16.8g|  0.000|64|0|45|19|16|6|1
1223|SDSS J125950.15+292104.9|194.95886 |  29.35137 |G|  7013| 0.023394 |SLS |20.6g|  0.000|1|0|15|3|1|4|0
1224|WISEA J125950.18+275445.2|194.95909 |  27.91256 |G|  7246| 0.024170 |SLS |18.2g|  0.000|54|0|43|27|17|4|0
1225|WISEA J125950.28+280839.7|194.95952 |  28.14437 |G|  6789| 0.022647 |SLS |17.9b|  0.000|56|0|46|27|22|6|0
1226|WISEA J125950.99+274958.5|194.96247 |  27.83293 |G|  7898| 0.026345 |SLS |17.0g|  0.000|65|0|55|23|17|6|0
1227|SDSS J125951.17+281741.0|194.96323 |  28.29471 |G| 15167| 0.050592 |SLS |18.9g|  0.000|7|0|12|5|2|0|0
1228|COMAi J125951.272+275554.14|194.96367 |  27.93173 |G|  7153| 0.023860 |UUN |22.8R|  0.000|4|0|4|2|2|0|1
1229|WISEA J125951.40+280424.2|194.96419 |  28.07341 |G|  7491| 0.024987 |SLS |17.1g|  0.000|49|0|44|17|14|2|0
1230|WISEA J125951.49+280113.1|194.96440 |  28.02038 |G|  9352| 0.031196 |SLS |20.1g|  0.000|5|0|36|4|1|4|1
1231|SDSS J125951.46+275935.4|194.96457 |  27.99317 |G|  7060| 0.023550 |UUN |20.4g|  0.000|12|0|15|7|3|4|1
1232|SDSS J125951.54+274946.3|194.96479 |  27.82950 |G|  7974| 0.026600 |SUN |19.8g|  0.000|6|0|17|3|3|4|1
1233|ABELL 1656:[BDG95] +0085-0422 |194.96500 |  28.08778 |G|  9276| 0.030941 |SUN |     |  0.000|2|0|0|1|1|0|0
1234|WISEA J125951.75+280554.5|194.96564 |  28.09848 |G|  7648| 0.025510 |SLS |17.3g|  0.000|41|0|45|15|12|6|0
1235|WISEA J125951.75+281511.5|194.96575 |  28.25326 |G|  8694| 0.029000 |SUN |20.16|  0.000|7|0|29|5|3|4|0
1236|SDSS J125951.81+275726.3|194.96602 |  27.95734 |G|  5960| 0.019880 |UUN |21.4g|  0.000|11|0|16|5|3|4|4
1237|SDSS J125952.18+275946.3|194.96745 |  27.99621 |G|  8641| 0.028823 |UUN |21.7g|  0.000|11|0|17|4|2|4|0
1238|COMAi J125952.441+275724.32|194.96855 |  27.95678 |G|  6705| 0.022365 |UUN |23.4R|  0.000|4|0|4|2|2|0|0
1239|COMAi J125953.491+275855.68|194.97279 |  27.98207 |G|  6470| 0.021582 |UUN |23.0R|  0.000|5|0|4|3|2|0|1
1240|WISEA J125953.53+291359.5|194.97334 |  29.23320 |G|  7184| 0.023964 |SLS |19.04|  0.000|5|0|37|7|2|4|0
1241|SDSS J125953.93+275813.7|194.97472 |  27.97048 |G|  6797| 0.022671 |SLS |18.6g|  0.000|2|0|15|3|1|4|2
1242|COMAi J125953.929+275813.75|194.97475 |  27.97051 |G|  6740| 0.022482 |UUN |18.63|  0.000|23|0|16|9|5|0|3
1243|WISEA J125954.34+264911.8|194.97646 |  26.81996 |G|  8015| 0.026736 |SLS |16.4g|  0.000|35|0|50|23|20|6|0
1244|WISEA J125954.74+280335.5|194.97813 |  28.06009 |G| 11560| 0.038560 |PUN |21.6g|  0.000|1|0|22|3|1|0|0
1245|WISEA J125954.86+274745.6|194.97860 |  27.79602 |G|  8247| 0.027510 |SLS |17.0g|  0.000|60|0|41|27|25|2|0
1246|SDSS J125955.07+282013.1|194.97944 |  28.33699 |G|  7943| 0.026494 |SLS |16.88|  0.000|5|0|2|3|3|0|0
1247|WISEA J125955.09+280742.0|194.97958 |  28.12834 |G|  7564| 0.025231 |SLS |16.4b|  0.000|113|2|57|32|33|7|0
1248|[IBG2003] J125955+283139|194.98160 |  28.52776 |G| 17166| 0.057260 |PUN |18.5r|  0.000|2|0|0|1|1|0|0
1249|WISEA J125955.67+275503.9|194.98208 |  27.91771 |G|  6598| 0.022010 |SLS |19.60|  0.000|25|0|28|10|7|0|0
1250|WISEA J125955.75+284204.6|194.98217 |  28.70135 |G|  7274| 0.024262 |SLS |20.47|  0.000|2|0|31|5|1|4|0
1251|WISEA J125955.97+275748.5|194.98311 |  27.96357 |G|  6955| 0.023200 |UUN |19.8g|  0.000|10|0|27|6|2|4|1
1252|SDSS J125956.00+274912.2|194.98334 |  27.82009 |G|  7598| 0.025344 |SLS |20.0g|  0.000|0|0|15|2|1|4|1
1253|NGC 4883|194.98338 |  28.03471 |G|  8158| 0.027211 |SLS |15.0g|  0.000|147|3|92|32|32|7|1
1254|WISEA J125956.14+274447.1|194.98394 |  27.74644 |G|  8919| 0.029750 |SLS |16.7g|  0.000|51|0|65|21|13|6|0
1255|Subaru-UDG 392|194.98406 |  27.80355 |G|  7748| 0.025845 |UUN |20.5r|  0.000|9|0|0|7|3|0|1
1256|WISEA J125956.43+285241.2|194.98524 |  28.87791 |G|  6050| 0.020180 |PUN |22.3g|  0.000|1|0|27|2|1|4|0
1257|WISEA J125956.66+275548.1|194.98609 |  27.93005 |G|  7706| 0.025704 |SLS |16.1g|  0.000|88|0|59|32|31|6|1
1258|SDSS J125956.73+275958.1|194.98640 |  27.99948 |G|  6949| 0.023180 |SLS |23.1g|  0.000|5|0|18|3|3|4|1
1259|WISEA J125956.94+281340.0|194.98717 |  28.22791 |G|  5987| 0.019969 |SLS |23.4g|  0.000|3|0|39|4|1|4|1
1260|SDSS J125957.43+275556.6|194.98939 |  27.93246 |G|  4573| 0.015253 |SLS |20.26|  0.000|6|0|9|3|1|0|0
1261|SDSS J125957.50+265444.6|194.98966 |  26.91234 |G| 11833| 0.039472 |SLS |20.2g|  0.000|0|0|15|2|1|4|0
1262|WISEA J125957.62+280354.3|194.99008 |  28.06511 |G|  5840| 0.019480 |SLS |17.2g|  0.000|67|0|58|28|23|6|0
1263|WISEA J125957.75+281447.9|194.99063 |  28.24665 |G|  6706| 0.022369 |SLS |14.3g|  0.000|29|0|49|24|21|4|1
1264|NGC 4881|194.99063 |  28.24655 |G|  6706| 0.022370 |SLS |14.7b|  0.000|198|5|62|21|23|7|0
1265|WISEA J125957.75+280541.7|194.99063 |  28.09494 |G| 10433| 0.034800 |PUN |22.3g|  0.000|1|0|18|3|1|0|0
1266|SDSS J125957.81+264719.6|194.99100 |  26.78879 |G| 10613| 0.035402 |SLS |20.68|  0.000|2|0|19|4|1|4|0
1267|WISEA J125958.22+275411.0|194.99257 |  27.90299 |G|  7315| 0.024400 |UUN |20.39|  0.000|9|0|27|6|2|4|2
1268|WISEA J125958.47+284317.7|194.99357 |  28.72165 |G| 10301| 0.034360 |SLS |20.09|  0.000|2|0|31|5|1|4|0
1269|SDSS J125958.51+275755.5|194.99381 |  27.96544 |G|  6821| 0.022752 |UUN |20.5g|  0.000|4|0|19|2|2|3|2
1270|WISEA J125958.72+280551.6|194.99479 |  28.09773 |G|  8295| 0.027668 |SLS |19.1g|  0.000|10|0|27|7|4|4|0
1271|WISEA J125959.22+273611.4|194.99694 |  27.60332 |G|  6691| 0.022319 |SLS |19.43|  0.000|9|0|31|5|2|4|0
1272|WISEA J125959.47+275626.1|194.99744 |  27.94012 |G|  6107| 0.020371 |SLS |17.37|  0.000|52|0|30|20|11|0|0
1273|DESI J194.9978+27.9405|194.99780 |  27.94057 |G|  6107| 0.020370 |SLS |     |  0.000|1|0|0|2|2|0|0
1274|SDSS J125959.84+280847.9|194.99934 |  28.14662 |G|  7551| 0.025187 |SLS |20.0r|  0.000|1|0|15|2|1|4|0
1275|SDSS J125959.90+275921.8|194.99950 |  27.98933 |G|  6535| 0.021800 |UUN |21.0g|  0.000|2|0|27|3|1|4|3
1276|COMAi J125959.901+275921.80|194.99966 |  27.98935 |G|  6535| 0.021800 |UUN |19.9r|  0.000|5|0|0|2|1|0|4
1277|WISEA J125959.94+284239.7|194.99980 |  28.71113 |G|  5935| 0.019798 |SLS |20.56|  0.000|2|0|27|4|1|4|0
1278|SDSS J125959.96+275917.8|194.99982 |  27.98832 |G|  8882| 0.029627 |SLS |20.1r|  0.000|8|0|1|4|4|0|2
1279|WISEA J130000.29+272805.0|195.00154 |  27.46836 |G|  7430| 0.024783 |SLS |20.49|  0.000|1|0|31|5|1|4|0
1280|SDSS J130000.41+274819.3|195.00172 |  27.80547 |G|  4180| 0.013943 |UUN |19.7r|  0.000|7|0|15|6|2|4|2
1281|SDSS J130000.58+280446.5|195.00247 |  28.07956 |G|  8257| 0.027544 |SLS?|20.2g|  0.000|1|0|15|2|1|4|0
1282|WISEA J130000.96+275643.7|195.00404 |  27.94549 |G|  6841| 0.022820 |SLS |17.8g|  0.000|56|0|44|20|15|4|0
1283|WISEA J130000.99+275929.6|195.00412 |  27.99154 |G|  7465| 0.024900 |SLS |19.2g|  0.000|23|0|40|11|7|4|2
1284|SDSS J130001.03+280454.7|195.00428 |  28.08209 |G|  7792| 0.025991 |SLS |17.4i|  0.000|12|0|4|6|5|0|0
1285|WISEA J130001.19+265721.9|195.00497 |  26.95609 |G|  7169| 0.023913 |SLS |17.5g|  0.000|34|0|37|25|18|4|0
1286|ABELL 1656:[EF2011] 2580|195.00519 |  27.73179 |G|  8034| 0.026800 |SUN |17.0g|  0.000|1|0|0|1|1|0|0
1287|WISEA J130001.44+274353.0|195.00604 |  27.73141 |G|  8068| 0.026912 |SLS |17.3V|  0.000|34|0|40|21|15|4|0
1288|DESI J195.0062+27.7311|195.00627 |  27.73119 |G|  8070| 0.026920 |SLS |     |  0.000|2|0|0|3|3|0|0
1289|2MASX J13000174+2743453|195.00713 |  27.72922 |GPair|  8041| 0.026822 |SUN |16.51|  0.000|13|0|11|2|1|2|0
1290|SDSS J130001.80+275941.2|195.00750 |  27.99481 |G|  9438| 0.031482 |UUN |22.8g|  0.000|6|0|17|4|2|4|1
1291|WISEA J130001.83+282605.2|195.00764 |  28.43480 |G|  8086| 0.026973 |SLS |17.2g|  0.000|26|0|59|18|10|8|1
1292|WISEA J130002.33+272437.4|195.00942 |  27.41003 |G|  5843| 0.019489 |SLS |20.4g|  0.000|0|0|27|3|1|4|0
1293|WISEA J130002.33+274310.8|195.00979 |  27.71966 |G|  5642| 0.018819 |SLS |19.90|  0.000|8|0|29|5|3|4|0
1294|WISEA J130002.53+285241.2|195.01042 |  28.87824 |G|  6910| 0.023049 |SLS |19.86|  0.000|1|0|35|6|1|4|0
1295|SDSS J130002.60+281301.4|195.01086 |  28.21707 |G|  7741| 0.025820 |SLS |18.8g|  0.000|7|0|15|3|1|4|1
1296|WISEA J130002.69+274240.9|195.01116 |  27.71135 |G|  6185| 0.020632 |SLS |19.45|  0.000|6|0|33|6|1|4|0
1297|ABELL 1656:[EF2011] 6750|195.01131 |  28.87715 |G|  9698| 0.032350 |PUN |19.3g|  0.000|1|0|0|1|1|0|0
1298|WISEA J130003.00+281425.0|195.01251 |  28.24030 |G|  7702| 0.025690 |SLS |16.7g|  0.000|56|0|54|21|15|6|1
1299|NGC 4892|195.01469 |  26.89809 |G|  5925| 0.019764 |SLS |14.2g|  0.000|111|0|68|29|27|10|0
1300|WISEA J130003.75+275753.0|195.01564 |  27.96472 |G|  5361| 0.017884 |SLS |18.2g|  0.000|41|0|41|16|12|4|0
1301|COMAi J130004.034+280030.79|195.01682 |  28.00854 |G|  6350| 0.021180 |SLS |20.00|  0.000|12|0|9|5|4|0|4
1302|SDSS J130004.22+280924.2|195.01761 |  28.15678 |G|  7182| 0.023955 |SLS |20.06|  0.000|12|0|2|7|6|0|0
1303|WISEA J130004.27+280919.2|195.01781 |  28.15534 |G|  6571| 0.021920 |SLS |17.9g|  0.000|53|0|31|28|23|2|0
1304|WISEA J130004.38+283612.5|195.01829 |  28.60347 |G|  6818| 0.022742 |SLS |16.2g|  0.000|31|0|66|19|13|10|0
1305|NGC 4886|195.01856 |  27.98759 |G|  6371| 0.021251 |SLS |14.9g|  0.000|176|3|78|34|33|6|0
1306|WISEA J130004.58+270156.7|195.01910 |  27.03244 |G|  6958| 0.023210 |SLS |17.4g|  0.000|34|0|33|28|22|4|0
1307|2MASS J13000521+2758358|195.02174 |  27.97666 |G|  7825| 0.026101 |SLS |18.5g|  0.000|12|0|39|6|4|4|0
1308|WISEA J130005.33+275629.4|195.02228 |  27.94136 |G|  7049| 0.023512 |SLS |19.8g|  0.000|10|0|36|6|2|4|0
1309|COMAi J130005.370+275644.28|195.02240 |  27.94569 |G|  5777| 0.019270 |UUN |23.1R|  0.000|5|0|4|2|2|0|2
1310|WISEA J130005.39+280128.0|195.02250 |  28.02446 |G|  5903| 0.019690 |SLS |16.4g|  0.000|89|0|62|34|31|7|0
1311|SDSS J130005.38+275333.1|195.02251 |  27.89252 |G|  6284| 0.020961 |SLS |20.98|  0.000|10|0|15|7|1|4|1
1312|WISEA J130005.48+280449.0|195.02287 |  28.08031 |G|  5121| 0.017083 |SLS |19.2g|  0.000|7|0|29|4|2|4|0
1313|CGCG 160-240|195.02292 |  27.80764 |G|  6573| 0.021925 |SLS |15.5g|  0.000|87|0|65|28|27|6|1
1314|WISEA J130005.68+275535.4|195.02369 |  27.92646 |G|  7953| 0.026530 |SLS |18.72|  0.000|33|0|23|14|10|0|0
1315|SDSS J130005.76+280212.1|195.02399 |  28.03669 |G|  5816| 0.019400 |UUN |20.87|  0.000|8|0|15|4|1|4|0
1316|SDSS J130005.94+281508.7|195.02476 |  28.25244 |G|  6332| 0.021121 |SUN |22.7g|  0.000|29|0|8|10|4|4|0
1317|WISEA J130005.91+280458.2|195.02497 |  28.08237 |G| 16833| 0.056150 |PUN |20.6g|  0.000|7|0|46|6|1|4|0
1318|WISEA J130006.15+272807.3|195.02533 |  27.46889 |G| 11054| 0.036873 |SLS |20.07|  0.000|3|0|35|7|2|4|0
1319|2MASS J13000611+2758418|195.02548 |  27.97829 |G|  7633| 0.025460 |SLS |15.5g|  0.000|48|2|17|16|17|0|0
1320|SDSS J130006.16+281508.4|195.02568 |  28.25234 |VisS|  6336| 0.021136 |SLS |18.8R|  0.000|4|0|0|5|4|0|0
1321|WISEA J130006.24+281501.0|195.02603 |  28.25029 |G|  6335| 0.021132 |SLS |18.8g|  0.000|2|0|27|4|1|4|0
1322|2MASX J13000623+2718022|195.02605 |  27.30061 |G|  7876| 0.026272 |SLS |16.2g|  0.000|41|0|40|25|19|6|0
1323|2MASX J13000626+2746332|195.02608 |  27.77589 |G|  6178| 0.020608 |SLS |15.32|  0.000|79|0|25|25|23|2|0
1324|WISEA J130006.26+274107.1|195.02609 |  27.68531 |G|  7544| 0.025164 |SLS |16.1g|  0.000|58|0|63|27|28|6|0
1325|WISEA J130006.29+274632.7|195.02622 |  27.77576 |G|  6175| 0.020596 |SLS |15.6g|  0.000|5|0|27|7|4|4|0
1326|IC 4011|195.02666 |  28.00411 |G|  7268| 0.024243 |SLS |15.7g|  0.000|159|2|84|37|37|6|1
1327|[IBG2003] J130006+280246|195.02779 |  28.04604 |G|  8475| 0.028270 |PUN |19.8r|  0.000|3|0|0|1|1|0|1
1328|WISEA J130007.12+275551.4|195.02970 |  27.93095 |G|  7796| 0.026004 |SLS |19.20|  0.000|25|0|47|13|7|4|1
1329|WISEA J130007.48+275729.6|195.03119 |  27.95822 |G|  6210| 0.020714 |SLS |18.66|  0.000|35|0|27|15|9|0|0
1330|IC 4012|195.03324 |  28.07873 |G|  7237| 0.024140 |SLS |15.4g|  0.000|166|2|92|37|40|6|0
1331|SDSS J130008.05+274623.9|195.03355 |  27.77330 |G|  8672| 0.028928 |SLS |17.2g|  0.000|49|0|28|16|14|4|0
1332|NGC 4886:[WLQ2016] X0001|195.03388 |  27.97692 |G|  6446| 0.021500 |SLS |12.9g|  0.000|593|12|214|68|60|15|3
1333|WISEA J130008.40+275717.1|195.03499 |  27.95466 |G|  6260| 0.020882 |SLS |18.8g|  0.000|11|0|38|7|2|4|0
1334|WISEA J130008.54+272348.3|195.03569 |  27.39667 |G|  6089| 0.020310 |SLS |20.34|  0.000|1|0|27|4|1|4|1
1335|WISEA J130008.54+291845.3|195.03573 |  29.31252 |G| 17161| 0.057243 |SLS |20.0g|  0.000|0|0|34|5|1|4|0
1336|2MASX J13000871+2809352|195.03640 |  28.15985 |G|  7461| 0.024887 |SLS |16.4g|  0.000|58|0|34|29|25|6|0
1337|SDSS J130008.97+275139.6|195.03752 |  27.86105 |G|  5150| 0.017177 |SLS |19.55|  0.000|9|0|11|4|1|0|0
1338|MRK 0060|195.03761 |  27.86635 |GPair|  5315| 0.017730 |SLS |16.0 |  0.000|65|3|31|10|10|3|0
1339|NGC 4895A|195.03799 |  28.17039 |G|  6752| 0.022522 |SLS |15.7g|  0.000|138|4|58|39|39|6|1
1340|WISEA J130009.14+275021.7|195.03814 |  27.83951 |G|  5714| 0.019060 |SLS |19.94|  0.000|6|0|36|4|1|4|0
1341|MRK 0060 NED01|195.03881 |  27.86668 |G|  5316| 0.017732 |SLS |15.9g|  0.000|81|0|80|26|21|7|0
1342|WISEA J130009.49+265036.8|195.03969 |  26.84359 |G|  7396| 0.024670 |SLS |19.17|  0.000|4|0|14|4|1|0|0
1343|ABELL 1656:[EF2011] 7432|195.04030 |  28.31275 |G| 11434| 0.038140 |PUN |22.1g|  0.000|1|0|0|1|1|0|0
1344|MRK 0060 NED02|195.04268 |  27.86383 |G|  9926| 0.033110 |SLS |16.5g|  0.000|64|0|52|14|17|6|1
1345|WISEA J130010.37+275733.1|195.04324 |  27.95921 |G|  6329| 0.021111 |SLS |17.9g|  0.000|27|0|50|12|10|6|0
1346|SDSS J130010.38+275617.0|195.04327 |  27.93806 |G|  7486| 0.024970 |SLS |20.3r|  0.000|7|0|16|3|2|4|1
1347|DESI J195.0434+27.5949|195.04342 |  27.59499 |G|  5594| 0.018660 |SLS |     |  0.000|2|0|0|3|3|0|0
1348|WISEA J130010.42+273540.9|195.04344 |  27.59472 |G|  5592| 0.018653 |SLS |16.6g|  0.000|56|0|50|27|24|6|1
1349|WISEA J130010.45+262740.3|195.04356 |  26.46122 |G|  6629| 0.022112 |SLS |19.03|  0.000|20|0|29|10|6|4|0
1350|WISEA J130010.47+283730.7|195.04358 |  28.62524 |G|  6618| 0.022075 |SLS |18.92|  0.000|3|0|37|7|1|4|0
1351|SDSS J130010.54+275016.3|195.04393 |  27.83787 |G|  8231| 0.027456 |SLS |20.4r|  0.000|2|0|15|2|1|4|0
1352|WISEA J130010.56+271140.2|195.04404 |  27.19443 |G|  7436| 0.024805 |SLS |19.15|  0.000|2|0|29|5|1|4|0
1353|MaNGA 08953-12701|195.04560 |  27.98015 |G|  6475| 0.021597 |SLS |     |  0.000|1|0|0|1|1|0|0
1354|WISEA J130011.14+280354.8|195.04645 |  28.06525 |G|  7358| 0.024544 |SLS |18.05|  0.000|62|0|51|31|22|4|0
1355|WISEA J130011.19+272736.3|195.04665 |  27.46009 |G|  6842| 0.022822 |SLS |19.02|  0.000|21|0|39|15|9|4|0
1356|WISEA J130011.41+275436.6|195.04756 |  27.91012 |G|  7225| 0.024100 |UUN |19.6g|  0.000|13|0|36|8|3|4|0
1357|SDSS J130011.60+275523.0|195.04837 |  27.92300 |G|  6050| 0.020180 |SLS |23.0g|  0.000|7|0|19|4|3|3|0
1358|Subaru-UDG 418|195.04879 |  27.82805 |G|  8334| 0.027800 |SLS |20.2r|  0.000|10|0|0|8|4|0|0
1359|ABELL 1656:[EF2011] 2402|195.04980 |  27.68238 |G| 11476| 0.038280 |PUN |24.5g|  0.000|1|0|0|1|1|0|0
1360|[APS2006] J195.049881+28.06775|195.04988 |  28.06775 |G|  7104| 0.023696 |UUN |21.8R|  0.000|3|0|1|2|2|0|1
1361|WISEA J130012.34+280557.6|195.05144 |  28.09936 |G|  7765| 0.025900 |SLS |19.8r|  0.000|6|0|37|4|2|4|0
1362|ComaCC 494|195.05167 |  27.78167 |G|  6992| 0.023323 |SUN |16.33|  0.000|31|0|13|5|3|0|1
1363|SDSS J130012.62+274654.6|195.05258 |  27.78183 |G|  7016| 0.023402 |SLS |16.4g|  0.000|1|0|0|1|2|0|2
1364|SDSS J130012.62+274654.4|195.05261 |  27.78183 |G|  7006| 0.023370 |SLS |16.2g|  0.000|26|0|18|14|13|4|1
1365|WISEA J130012.77+274310.2|195.05322 |  27.71952 |GPair|  4947| 0.016500 |SUN |18.43|  0.000|6|0|16|4|1|0|0
1366|WISEA J130012.80+274948.4|195.05338 |  27.83003 |G|  6135| 0.020464 |SLS |20.85|  0.000|4|0|27|4|1|4|0
1367|WISEA J130012.86+280431.7|195.05362 |  28.07550 |G|  7504| 0.025031 |SLS |15.9g|  0.000|101|0|63|37|37|7|1
1368|WISEA J130013.45+280311.6|195.05601 |  28.05329 |G|  8102| 0.027025 |SLS |18.23|  0.000|36|0|39|13|10|4|0
1369|COMAi J130013.519+280214.57|195.05633 |  28.03738 |G|  5327| 0.017769 |UUN |19.5r|  0.000|7|0|1|4|2|0|2
1370|WISEA J130013.63+275201.8|195.05682 |  27.86719 |G|  7399| 0.024680 |SLS |17.16|  0.000|46|0|34|17|12|0|0
1371|SDSS J130013.80+280243.5|195.05755 |  28.04545 |G|  8934| 0.029802 |SLS |19.5g|  0.000|8|0|24|4|2|4|0
1372|CGCG 160-083|195.05837 |  28.82818 |G|  7337| 0.024474 |SLS |15.0g|  0.000|74|0|79|28|22|14|0
1373|SDSS J130014.15+280407.4|195.05904 |  28.06867 |G|  7255| 0.024200 |SUN |20.22|  0.000|12|0|2|6|3|0|0
1374|WISEA J130014.22+282729.0|195.05919 |  28.45807 |G|  7825| 0.026100 |SLS |18.4g|  0.000|17|0|53|13|7|8|0
1375|COMAi J130014.209+280026.46|195.05922 |  28.00735 |G|  8149| 0.027182 |UUN |21.5R|  0.000|5|0|1|2|1|0|0
1376|KUG 1257+275|195.06020 |  27.28075 |G| 11108| 0.037052 |SLS |16.0g|  0.000|50|1|53|23|18|6|0
1377|WISEA J130014.57+265225.5|195.06068 |  26.87370 |G| 11831| 0.039464 |SLS |19.62|  0.000|1|0|31|5|1|4|0
1378|SDSS J130014.56+273743.2|195.06072 |  27.62867 |G|  6048| 0.020173 |SLS |20.27|  0.000|6|0|17|4|3|4|0
1379|IC 4021|195.06144 |  28.04146 |G|  5732| 0.019120 |SLS |15.5g|  0.000|168|3|87|38|38|10|0
1380|WISEA J130015.68+271524.3|195.06519 |  27.25666 |G|  7161| 0.023885 |SLS |19.01|  0.000|20|0|29|12|8|4|0
1381|SDSS J130015.68+280146.3|195.06533 |  28.02954 |G|  6985| 0.023299 |UUN |21.6g|  0.000|6|0|16|3|1|3|0
1382|SDSS J130015.72+280551.6|195.06552 |  28.09762 |G|  5156| 0.017200 |UUN |20.93|  0.000|7|0|15|4|1|4|0
1383|WISEA J130016.36+275902.5|195.06791 |  27.98409 |G|  6645| 0.022164 |SLS |20.3g|  0.000|4|0|27|4|1|4|0
1384|SDSS J130016.37+275522.2|195.06816 |  27.92280 |G|  4665| 0.015560 |SLS |20.51|  0.000|10|0|16|5|3|4|0
1385|NGC 4894|195.06883 |  27.96753 |G|  4638| 0.015470 |SLS |15.7g|  0.000|117|1|68|38|37|7|1
1386|COMAi J130016.555+275826.59|195.06908 |  27.97414 |G|  6873| 0.022926 |UUN |22.9R|  0.000|5|0|4|3|2|0|0
1387|WISEA J130016.70+275639.2|195.06948 |  27.94412 |G|  5366| 0.017900 |SLS |20.28|  0.000|11|0|13|8|4|0|0
1388|WISEA J130016.98+282655.9|195.07068 |  28.44881 |G|  5720| 0.019081 |SLS |19.48|  0.000|4|0|32|7|2|4|0
1389|SDSS J130016.96+275416.0|195.07068 |  27.90448 |G|  8944| 0.029834 |UUN |20.3g|  0.000|13|0|25|9|4|4|0
1390|WISEA J130017.02+280350.1|195.07095 |  28.06392 |G|  6137| 0.020471 |SLS |16.1g|  0.000|101|0|71|34|28|7|0
1391|WISEA J130017.40+271604.5|195.07243 |  27.26791 |G| 11107| 0.037049 |SLS |19.76|  0.000|2|0|33|6|1|4|0
1392|WISEA J130017.42+274241.3|195.07259 |  27.71150 |G|  7114| 0.023729 |SLS |19.57|  0.000|12|0|21|6|3|0|0
1393|WISEA J130017.54+274704.0|195.07316 |  27.78442 |G|  6964| 0.023229 |SLS |17.7g|  0.000|49|0|48|28|21|4|0
1394|WISEA J130017.51+272119.2|195.07321 |  27.35544 |G|  8325| 0.027770 |SLS |19.9g|  0.000|0|0|27|3|1|4|1
1395|WISEA J130017.63+275915.1|195.07353 |  27.98755 |G|  6004| 0.020026 |SLS |18.70|  0.000|28|0|33|14|6|0|2
1396|NGC 4898A|195.07366 |  27.95526 |G|  6914| 0.023063 |SLS |14.7g|  0.000|112|1|50|25|17|6|0
1397|ABELL 1656:[BDG95] +0430-0555 |195.07375 |  28.12472 |G|  6593| 0.021992 |SUN |     |  0.000|2|0|0|1|1|0|0
1398|KUG 1257+276|195.07451 |  27.38650 |G| 11028| 0.036784 |SLS |15.8g|  0.000|71|2|69|22|21|8|0
1399|NGC 4895|195.07467 |  28.20238 |G|  8527| 0.028443 |SLS |14.0g|  0.000|158|3|90|36|34|12|0
1400|SDSS J130017.99+284241.3|195.07493 |  28.71147 |G| 10301| 0.034359 |SLS |20.92|  0.000|1|0|23|5|1|4|0
1401|NGC 4898|195.07500 |  27.95700 |GPair|  6661| 0.022219 |SUN |14.48|  0.000|43|2|19|6|12|1|2
